,resultId,value,time,limb,repeat,definition_id,result_key,description,name,unit,repeatable,asymmetry
156,6553696,30629.087043742187,21.756,Trial,0,6553696,CONCENTRIC_RPD_100MS,Rate of power development for 100ms from start of the concentric phase,Concentric RPD - 100ms,Watt Per Second,False,False
157,6553697,339.19254754974736,21.756,Trial,0,6553697,RELATIVE_CONCENTRIC_RPD_100MS,Rate of power development for 100ms from start of the concentric phase to peak power relative to body mass,Concentric RPD-100ms / BM,Watt Per Second Per Kilo,False,False
158,6553698,48.488682076722554,22.504,Trial,0,6553698,RSI_MODIFIED,Jump height (flight time) / Contraction time,RSI-modified,RSIModified,False,False
159,6553699,1057.1442156343044,21.912,Trial,0,6553699,TOTAL_WORK,"Integrating the power-time curve from the SoM through the concentric phase, until the power output reaches zero",Total Work,Joule,False,False
160,6553700,2.666259385818234,21.846,Trial,0,6553700,VELOCITY_AT_PEAK_POWER,Vertical velocity at the point of peak power during takeoff,Velocity at Peak Power,Meter Per Second,False,False
161,6553701,-1.1080893297478693,21.518,Trial,0,6553701,ECCENTRIC_PEAK_VELOCITY,Maximum negative velocity during the eccentric phase (ie. velocity at the start of the eccentric deceleration phase),Eccentric Peak Velocity,Meter Per Second,False,False
162,6553702,1499.2001473768269,21.576,Trial,0,6553702,ECCENTRIC_PEAK_POWER,Peak power during the eccentric phase,Eccentric Peak Power,Watt,False,False
163,6553703,85.87096024845657,21.434,Trial,0,6553703,ECCENTRIC_BRAKING_IMPULSE,Net impulse from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking Impulse,Newton Second,False,True
164,6553703,137.50935457056093,21.434,Left,0,6553703,ECCENTRIC_BRAKING_IMPULSE,Net impulse from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking Impulse,Newton Second,False,True
165,6553703,144.95159556778674,21.434,Right,0,6553703,ECCENTRIC_BRAKING_IMPULSE,Net impulse from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking Impulse,Newton Second,False,True
166,6553703,5.13429394693723,21.434,Asym,0,6553703,ECCENTRIC_BRAKING_IMPULSE,Net impulse from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking Impulse,Newton Second,False,True
167,6553704,100.98813745171691,21.518,Trial,0,6553704,ECCENTRIC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase,Eccentric Deceleration Impulse,Newton Second,False,True
168,6553704,106.06595013844539,21.518,Left,0,6553704,ECCENTRIC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase,Eccentric Deceleration Impulse,Newton Second,False,True
169,6553704,117.12677562320378,21.518,Right,0,6553704,ECCENTRIC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase,Eccentric Deceleration Impulse,Newton Second,False,True
170,6553704,9.443464507501695,21.518,Asym,0,6553704,ECCENTRIC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase,Eccentric Deceleration Impulse,Newton Second,False,True
171,6553712,260.8122694756081,21.656,Trial,0,6553712,CONCENTRIC_IMPULSE,Area under the Fz curve from transition point at zero velocity (max negative displacement) (start of concentric phase) to take-off - net impulse,Concentric Impulse,Newton Second,False,True
172,6553712,239.1669944597012,21.656,Left,0,6553712,CONCENTRIC_IMPULSE,Area under the Fz curve from transition point at zero velocity (max negative displacement) (start of concentric phase) to take-off - net impulse,Concentric Impulse,Newton Second,False,True
173,6553712,248.3436417357811,21.656,Right,0,6553712,CONCENTRIC_IMPULSE,Area under the Fz curve from transition point at zero velocity (max negative displacement) (start of concentric phase) to take-off - net impulse,Concentric Impulse,Newton Second,False,True
174,6553712,3.6951408185610672,21.656,Asym,0,6553712,CONCENTRIC_IMPULSE,Area under the Fz curve from transition point at zero velocity (max negative displacement) (start of concentric phase) to take-off - net impulse,Concentric Impulse,Newton Second,False,True
175,6553713,1999.9907663896583,21.656,Trial,0,6553713,FORCE_AT_ZERO_VELOCITY,The combined (total) force at the instant velocity is zero prior to takeoff,Force at Zero Velocity,Newton,False,True
176,6553713,902.6952908587258,21.656,Left,0,6553713,FORCE_AT_ZERO_VELOCITY,The combined (total) force at the instant velocity is zero prior to takeoff,Force at Zero Velocity,Newton,False,True
177,6553713,1097.2954755309327,21.656,Right,0,6553713,FORCE_AT_ZERO_VELOCITY,The combined (total) force at the instant velocity is zero prior to takeoff,Force at Zero Velocity,Newton,False,True
178,6553713,17.7345290317586,21.656,Asym,0,6553713,FORCE_AT_ZERO_VELOCITY,The combined (total) force at the instant velocity is zero prior to takeoff,Force at Zero Velocity,Newton,False,True
179,6553714,715.1517578197788,22.514,Trial,0,6553714,POSITIVE_IMPULSE,Area above BW in takeoff and landing phases,Positive Impulse,Newton Second,False,True
180,6553714,747.1133074788105,22.514,Left,0,6553714,POSITIVE_IMPULSE,Area above BW in takeoff and landing phases,Positive Impulse,Newton Second,False,True
181,6553714,812.7958836560601,22.514,Right,0,6553714,POSITIVE_IMPULSE,Area above BW in takeoff and landing phases,Positive Impulse,Newton Second,False,True
182,6553714,8.081066538108066,22.514,Asym,0,6553714,POSITIVE_IMPULSE,Area above BW in takeoff and landing phases,Positive Impulse,Newton Second,False,True
183,6553716,-100.06046647623266,21.026,Trial,0,6553716,ECCENTRIC_UNLOADING_IMPULSE,Net impulse from start of movement to start of the deceleration phase,Eccentric Unloading Impulse,Newton Second,False,True
184,6553716,169.99208310239888,21.026,Left,0,6553716,ECCENTRIC_UNLOADING_IMPULSE,Net impulse from start of movement to start of the deceleration phase,Eccentric Unloading Impulse,Newton Second,False,True
185,6553716,165.63337396112732,21.026,Right,0,6553716,ECCENTRIC_UNLOADING_IMPULSE,Net impulse from start of movement to start of the deceleration phase,Eccentric Unloading Impulse,Newton Second,False,True
186,6553716,-2.5640659622048316,21.026,Asym,0,6553716,ECCENTRIC_UNLOADING_IMPULSE,Net impulse from start of movement to start of the deceleration phase,Eccentric Unloading Impulse,Newton Second,False,True
187,6553717,373.0155009567463,21.516,Trial,0,6553717,POSITIVE_TAKEOFF_IMPULSE,Area above BW in the takeoff phase,Positive Takeoff Impulse,Newton Second,False,True
188,6553717,341.2450387809745,21.516,Left,0,6553717,POSITIVE_TAKEOFF_IMPULSE,Area above BW in the takeoff phase,Positive Takeoff Impulse,Newton Second,False,True
189,6553717,362.943507848368,21.516,Right,0,6553717,POSITIVE_TAKEOFF_IMPULSE,Area above BW in the takeoff phase,Positive Takeoff Impulse,Newton Second,False,True
190,6553717,5.978470091951269,21.516,Asym,0,6553717,POSITIVE_TAKEOFF_IMPULSE,Area above BW in the takeoff phase,Positive Takeoff Impulse,Newton Second,False,True
191,6553718,6974.748722444151,21.724,Trial,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,Newton Per Meter,False,True
192,6553718,3414.1043135209306,21.818,Left,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,Newton Per Meter,False,True
193,6553718,3702.152523955132,21.702,Right,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,Newton Per Meter,False,True
194,6553718,7.780560324577604,21.724,Asym,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,Newton Per Meter,False,True
195,6553720,21.01125523571429,21.912,Trial,0,6553720,BODYMASS_RELATIVE_MEAN_TAKEOFF_FORCE,The average force in the concentric phase relative to body mass,Concentric Mean Force / BM,Newton Per Kilo,False,False
196,6553722,16.60243795544659,21.576,Trial,0,6553722,BODYMASS_RELATIVE_ECCENTRIC_PEAK_POWER,Eccentric Peak Power divided by Body Mass,Eccentric Peak Power / BM,Watt Per Kilo,False,False
197,6553724,0.2753616434661761,21.576,Trial,0,6553724,ECC_CON_PEAK_POWER_RATIO,Ratio of Eccentric Peak Power to Concentric Peak Power,Eccentric Peak Power:Concentric Peak Power,No Unit,False,False
198,6553725,0.6005501871478288,21.784,Trial,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,No Unit,False,True
199,6553725,0.826287813793757,21.784,Left,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,No Unit,False,True
200,6553725,0.708674981350013,21.784,Right,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,No Unit,False,True
201,6553725,-14.233882005804393,21.784,Asym,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,No Unit,False,True
202,6553726,0.4890951924745439,21.656,Trial,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,No Unit,False,True
203,6553726,0.4231876949177887,21.656,Left,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,No Unit,False,True
204,6553726,0.4626796432150186,21.656,Right,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,No Unit,False,True
205,6553726,8.535484298123103,21.656,Asym,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,No Unit,False,True
206,6553727,139.69733517997796,22.504,Trial,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Newton Second,False,True
207,6553727,72.86906094178786,22.504,Left,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Newton Second,False,True
208,6553727,62.11068328713086,22.504,Right,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Newton Second,False,True
209,6553727,-14.763985586765601,22.504,Asym,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Newton Second,False,True
210,6553728,39540.000000021915,22.504,Trial,0,6553728,LANDING_RFD_50,Rate of force development over the first 50ms from landing,Landing RFD 50ms,Newton Per Second,False,False
211,6553730,1.1183625409935427,21.518,Trial,0,6553730,BODYMASS_RELATIVE_ECC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase relative to body mass,Eccentric Deceleration Impulse / BM,Newton Second Per Kilo,False,False
212,6553731,12.936863366428804,21.656,Trial,0,6553731,DISPLACEMENT_AT_TAKEOFF,Displacement of the centre of mass when takeoff occurs,Displacement at Takeoff,Centimeter,False,False
213,6553732,22.148291986596437,21.656,Trial,0,6553732,BM_REL_FORCE_AT_ZERO_VELOCITY,The combined force at the instant velocity is zero divided by body mass,Force at Zero Velocity / BM,Newton Per Kilo,False,False
214,6553733,48.34817715775831,22.504,Trial,0,6553733,RSI_MODIFIED_IMP_MOM,Jump height (Imp-Mom) / Contraction time,RSI-modified (Imp-Mom),RSIModified,False,False
215,6553734,5.3987888836709015,21.656,Trial,0,6553734,BM_REL_ABS_CON_IMPULSE,Absolute concentric impulse (area under the Fz curve from the transition point at zero velocity) divided by body mass,Concentric Impulse (Abs) / BM,Newton Second Per Kilo,False,False
216,655365,31.86199999999322,31.862,Trial,0,655365,START_OF_MOVEMENT,Absolute time from the start of recording to start of movement,Start of Movement,Second,False,True
217,655366,17.549728610341617,31.862,Trial,0,655366,START_OF_MOVEMENT_THRESHOLD,Threshold used for start of movement detection,Start of Movement Detection Threshold,Newton,False,False
218,655367,31.86199999999322,31.862,Trial,0,655367,START_OF_INTEGRATION,"Start time point for impulse, velocity and displacement integration",Start of Integration,Second,False,False
219,655386,90.3,0.0,Trial,0,655386,BODY_WEIGHT,Mass of the profile in kilograms,Bodyweight in Kilograms,Kilo,False,False
220,655387,90.3,0.0,Trial,0,655387,BODY_WEIGHT_LBS,Mass of the profile in pounds,Bodyweight in Pounds,Pound,False,False
221,6553602,32.377999999993605,32.378,Trial,0,6553602,BEGIN_CONCENTRIC_PHASE,Asbolute time from the start of recording to the start of the concentric phase,Start of Concentric Phase,Second,False,False
222,6553603,-34.35827826179752,32.378,Trial,0,6553603,COUNTERMOVEMENT_DEPTH,The amount of displacement the CM goes through from contact (zero position) to the lowest value. Note if the hips and knees are flexed at contact this is still the reference zero position.,Countermovement Depth,Centimeter,False,False
223,6553604,58.833,32.576,Trial,0,6553604,BODYMASS_RELATIVE_TAKEOFF_POWER,Peak power divided by body mass,Peak Power / BM,Watt Per Kilo,False,False
224,6553606,0.594000000000726,33.234,Trial,0,6553606,FLIGHT_TIME,The time interval between take-off and landing,Flight Time,Millisecond,False,False
225,6553607,43.251739492605715,33.234,Trial,0,6553607,JUMP_HEIGHT,Jump height calculated from flight time,Jump Height (Flight Time),Centimeter,False,False
226,6553608,5342.09826673958,33.252,Trial,0,6553608,JUMP_HEIGHT_RELATIVE_LANDING_RFD,Jump Height (FT) Relative Landing RFD,Jump Height (FT) Relative Landing RFD,Newton Per Second Per Centimeter,False,False
227,6553609,96.158,33.252,Trial,0,6553609,JUMP_HEIGHT_RELATIVE_PEAK_LANDING_FORCE,Jump Height (FT) Relative Peak Landing Force,Jump Height (FT) Relative Peak Landing Force,Newton Per Centimeter,False,False
228,6553610,42.82551227771536,32.936,Trial,0,6553610,IMPULSE_JUMP_HEIGHT,Jump height taken from the max displacement of the CM during the flight phase subtracting the displacement at the instant of take-off,Jump Height (Imp-Dis),Centimeter,False,False
229,6553611,42.848063312388916,32.64,Trial,0,6553611,JUMP_HEIGHT_IMP_MOM,"Jump height is determined from the Kinetic energy relationship after establishing the velocity at the instant of take-off (derived by determining the change in velocity from the impulse measurment throughout the contact phase, utilises the trapezium/simpsons rule)",Jump Height (Imp-Mom),Centimeter,False,False
230,6553612,231055.043,33.252,Trial,0,6553612,LANDING_RFD,Landing Rate of Force Development,Landing RFD,Newton Per Second,False,True
231,6553612,37495.647,33.252,Left,0,6553612,LANDING_RFD,Landing Rate of Force Development,Landing RFD,Newton Per Second,False,True
232,6553612,132349.749,33.252,Right,0,6553612,LANDING_RFD,Landing Rate of Force Development,Landing RFD,Newton Per Second,False,True
233,6553612,71.7,33.252,Asym,0,6553612,LANDING_RFD,Landing Rate of Force Development,Landing RFD,Newton Per Second,False,True
234,6553613,17.028253089978364,33.234,Trial,0,6553613,JUMP_HEIGHT_INCHES,"Jump height calculated from flight time, in inches",Jump Height (Flight Time) in Inches,Inch,False,False
235,6553614,16.86932537415083,32.64,Trial,0,6553614,JUMP_HEIGHT_INCHES_IMP_MOM,"Jump height is determined from the Kinetic energy relationship after establishing the velocity at the instant of take-off (derived by determining the change in velocity from the impulse measurment throughout the contact phase, utilises the trapezium/simpsons rule)",Jump Height (Imp-Mom) in Inches,Inch,False,False
236,6553615,2.962,34.232,Trial,0,6553615,MEAN_LANDING_ACCELERATION,The average acceleration during landing,Mean Landing Acceleration,Meter Per Second Per Second,False,False
237,6553616,1044.196,34.232,Trial,0,6553616,MEAN_LANDING_POWER,The average power (force x velocity) during landing,Mean Landing Power,Watt,False,False
238,6553617,-0.09,34.232,Trial,0,6553617,MEAN_LANDING_VELOCITY,The average velocity during landing,Mean Landing Velocity,Meter Per Second,False,False
239,6553618,11.066,32.64,Trial,0,6553618,MEAN_TAKEOFF_ACCELERATION,Mean Takeoff Acceleration,Mean Takeoff Acceleration,Meter Per Second Per Second,False,False
240,6553619,1884.809,32.64,Trial,0,6553619,MEAN_TAKEOFF_FORCE,The average force in the concentric phase,Concentric Mean Force,Newton,False,True
241,6553619,972.256,32.64,Left,0,6553619,MEAN_TAKEOFF_FORCE,The average force in the concentric phase,Concentric Mean Force,Newton,False,True
242,6553619,912.553,32.64,Right,0,6553619,MEAN_TAKEOFF_FORCE,The average force in the concentric phase,Concentric Mean Force,Newton,False,True
243,6553619,-6.1,32.64,Asym,0,6553619,MEAN_TAKEOFF_FORCE,The average force in the concentric phase,Concentric Mean Force,Newton,False,True
244,6553620,885.8054382043284,32.378,Trial,0,6553620,MEAN_ECCENTRIC_FORCE,The average force in the eccentric phase,Eccentric Mean Force,Newton,False,True
245,6553620,439.0852522486877,32.378,Left,0,6553620,MEAN_ECCENTRIC_FORCE,The average force in the eccentric phase,Eccentric Mean Force,Newton,False,True
246,6553620,446.7201859556433,32.378,Right,0,6553620,MEAN_ECCENTRIC_FORCE,The average force in the eccentric phase,Eccentric Mean Force,Newton,False,True
247,6553620,1.7091087322643774,32.378,Asym,0,6553620,MEAN_ECCENTRIC_FORCE,The average force in the eccentric phase,Eccentric Mean Force,Newton,False,True
248,6553621,587.3935452995751,32.378,Trial,0,6553621,MEAN_ECCENTRIC_POWER,Eccentric Mean Power,Eccentric Mean Power,Watt,False,False
249,6553622,46.9970942703023,32.378,Trial,0,6553622,MEAN_ECC_CON_RATIO,Ratio of mean forces in the eccentric and concentric phases,Eccentric:Concentric Mean Force Ratio,Percent,False,True
250,6553622,45.161490266087675,32.378,Left,0,6553622,MEAN_ECC_CON_RATIO,Ratio of mean forces in the eccentric and concentric phases,Eccentric:Concentric Mean Force Ratio,Percent,False,True
251,6553622,48.95279078020531,32.378,Right,0,6553622,MEAN_ECC_CON_RATIO,Ratio of mean forces in the eccentric and concentric phases,Eccentric:Concentric Mean Force Ratio,Percent,False,True
252,6553622,7.744809751787835,32.378,Asym,0,6553622,MEAN_ECC_CON_RATIO,Ratio of mean forces in the eccentric and concentric phases,Eccentric:Concentric Mean Force Ratio,Percent,False,True
253,6553623,3045.253,32.64,Trial,0,6553623,MEAN_CONCENTRIC_POWER,The average power (force x velocity) in the concentric phase,Concentric Mean Power,Watt,False,False
254,6553624,33.724,32.64,Trial,0,6553624,BODYMASS_RELATIVE_MEAN_CONCENTRIC_POWER,The average power (force x velocity) in the concentric phase divided by body mass,Concentric Mean Power / BM,Watt Per Kilo,False,False
255,6553625,6.504911908079459,32.378,Trial,0,6553625,BODYMASS_RELATIVE_MEAN_ECCENTRIC_POWER,The average power (force x velocity) in the eccentric phase divided by body mass,Eccentric Mean Power / BM,Watt Per Kilo,False,False
256,6553626,1.826,32.64,Trial,0,6553626,MEAN_TAKEOFF_VELOCITY,The average velocity during the concentric phase,Concentric Mean Velocity,Meter Per Second,False,False
257,6553627,36.251,33.252,Trial,0,6553627,PEAK_LANDING_ACCELERATION,Peak acceleration during landing,Peak Landing Acceleration,Meter Per Second Per Second,False,False
258,6553628,4158.990766389658,33.252,Trial,0,6553628,PEAK_LANDING_FORCE,Peak force during landing,Peak Landing Force,Newton,False,True
259,6553628,2624.695,33.304,Left,0,6553628,PEAK_LANDING_FORCE,Peak force during landing,Peak Landing Force,Newton,False,True
260,6553628,2382.295,33.252,Right,0,6553628,PEAK_LANDING_FORCE,Peak force during landing,Peak Landing Force,Newton,False,True
261,6553628,-9.2,33.252,Asym,0,6553628,PEAK_LANDING_FORCE,Peak force during landing,Peak Landing Force,Newton,False,True
262,6553629,11946.442,33.252,Trial,0,6553629,PEAK_LANDING_POWER,Peak power (force x velocity) during landing,Peak Landing Power,Watt,False,False
263,6553630,1.014,33.754,Trial,0,6553630,PEAK_LANDING_VELOCITY,Peak velocity during landing,Peak Landing Velocity,Meter Per Second,False,False
264,6553631,16.982,32.378,Trial,0,6553631,PEAK_TAKEOFF_ACCELERATION,Peak acceleration during takeoff,Peak Takeoff Acceleration,Meter Per Second Per Second,False,False
265,6553632,2461.9907663896583,32.362,Trial,0,6553632,PEAK_TAKEOFF_FORCE,Peak force over the entire takeoff phase,Takeoff Peak Force,Newton,False,True
266,6553632,1226.695,32.37,Left,0,6553632,PEAK_TAKEOFF_FORCE,Peak force over the entire takeoff phase,Takeoff Peak Force,Newton,False,True
267,6553632,1246.295,32.354,Right,0,6553632,PEAK_TAKEOFF_FORCE,Peak force over the entire takeoff phase,Takeoff Peak Force,Newton,False,True
268,6553632,1.6,32.362,Asym,0,6553632,PEAK_TAKEOFF_FORCE,Peak force over the entire takeoff phase,Takeoff Peak Force,Newton,False,True
269,6553633,5312.609,32.576,Trial,0,6553633,PEAK_TAKEOFF_POWER,The maximum power (force x velocity) value in the concentric phase or from start of movement if there is no concentric phase,Peak Power,Watt,False,False
270,6553634,3.049,32.614,Trial,0,6553634,PEAK_TAKEOFF_VELOCITY,The highest vertical velocity value just prior to take-off,Concentric Peak Velocity,Meter Per Second,False,False
271,6553637,0.0,32.378,Trial,0,6553637,CONCENTRIC_RFD,Rate of force development over the concentric phase,Concentric RFD,Newton Per Second,False,True
272,6553637,0.0,32.378,Left,0,6553637,CONCENTRIC_RFD,Rate of force development over the concentric phase,Concentric RFD,Newton Per Second,False,True
273,6553637,0.0,32.378,Right,0,6553637,CONCENTRIC_RFD,Rate of force development over the concentric phase,Concentric RFD,Newton Per Second,False,True
274,6553637,0.0,32.378,Asym,0,6553637,CONCENTRIC_RFD,Rate of force development over the concentric phase,Concentric RFD,Newton Per Second,False,True
275,6553638,-2999.999999996334,32.478,Trial,0,6553638,CONCENTRIC_RFD_100,Rate of force development during the first 100ms of the concentric phase,Concentric RFD - 100ms,Newton Per Second,False,True
276,6553638,-1489.999999998179,32.478,Left,0,6553638,CONCENTRIC_RFD_100,Rate of force development during the first 100ms of the concentric phase,Concentric RFD - 100ms,Newton Per Second,False,True
277,6553638,-1509.9999999981546,32.478,Right,0,6553638,CONCENTRIC_RFD_100,Rate of force development during the first 100ms of the concentric phase,Concentric RFD - 100ms,Newton Per Second,False,True
278,6553638,1.3422818791946385,32.478,Asym,0,6553638,CONCENTRIC_RFD_100,Rate of force development during the first 100ms of the concentric phase,Concentric RFD - 100ms,Newton Per Second,False,True
279,6553639,-2609.9999999968104,32.578,Trial,0,6553639,CONCENTRIC_RFD_200,Rate of force development during the first 200ms of the concentric phase,Concentric RFD - 200ms,Newton Per Second,False,True
280,6553639,-1064.9999999986978,32.578,Left,0,6553639,CONCENTRIC_RFD_200,Rate of force development during the first 200ms of the concentric phase,Concentric RFD - 200ms,Newton Per Second,False,True
281,6553639,-1544.9999999981123,32.578,Right,0,6553639,CONCENTRIC_RFD_200,Rate of force development during the first 200ms of the concentric phase,Concentric RFD - 200ms,Newton Per Second,False,True
282,6553639,45.0704225352114,32.578,Asym,0,6553639,CONCENTRIC_RFD_200,Rate of force development during the first 200ms of the concentric phase,Concentric RFD - 200ms,Newton Per Second,False,True
283,6553640,-2979.999999996358,32.428,Trial,0,6553640,CONCENTRIC_RFD_50,Rate of force development during the first 50ms of the concentric phase,Concentric RFD - 50ms,Newton Per Second,False,True
284,6553640,-1779.9999999978247,32.428,Left,0,6553640,CONCENTRIC_RFD_50,Rate of force development during the first 50ms of the concentric phase,Concentric RFD - 50ms,Newton Per Second,False,True
285,6553640,-1199.9999999985334,32.428,Right,0,6553640,CONCENTRIC_RFD_50,Rate of force development during the first 50ms of the concentric phase,Concentric RFD - 50ms,Newton Per Second,False,True
286,6553640,-48.33333333333334,32.428,Asym,0,6553640,CONCENTRIC_RFD_50,Rate of force development during the first 50ms of the concentric phase,Concentric RFD - 50ms,Newton Per Second,False,True
287,6553642,0.0,32.378,Trial,0,6553642,TIME_TO_PEAK_FORCE,Time between start of the concentric phase to peak force,Concentric Time to Peak Force,Millisecond,False,True
288,6553642,0.0,32.378,Left,0,6553642,TIME_TO_PEAK_FORCE,Time between start of the concentric phase to peak force,Concentric Time to Peak Force,Millisecond,False,True
289,6553642,0.0,32.378,Right,0,6553642,TIME_TO_PEAK_FORCE,Time between start of the concentric phase to peak force,Concentric Time to Peak Force,Millisecond,False,True
290,6553642,0.0,32.378,Asym,0,6553642,TIME_TO_PEAK_FORCE,Time between start of the concentric phase to peak force,Concentric Time to Peak Force,Millisecond,False,True
291,6553643,0.7780000000007057,32.64,Trial,0,6553643,CONTRACTION_TIME,Time on the ground between start of movement and takeoff,Contraction Time,Millisecond,False,False
292,6553644,0.5160000000003855,32.378,Trial,0,6553644,ECCENTRIC_TIME,Duration of the eccentric phase,Eccentric Duration,Millisecond,False,False
293,6553645,0.5000000000003659,32.362,Trial,0,6553645,START_TO_PEAK_FORCE_TIME,Time between start of movement and peak force,Movement Start to Peak Force,Second,False,False
294,6553646,0.714,32.576,Trial,0,6553646,START_TO_PEAK_POWER_TIME,Time between start of movement and peak power,Movement Start to Peak Power,Second,False,False
295,6553647,36.251,33.252,Trial,0,6553647,WEIGHT_RELATIVE_PEAK_LANDING_FORCE,Landing net (above body-weight) peak force relative to body mass,Landing Net Peak Force / BM,Newton Per Kilo,False,False
296,6553648,17.458,32.362,Trial,0,6553648,WEIGHT_RELATIVE_PEAK_TAKEOFF_FORCE,Peak net (above body-weight) takeoff force relative to body mass,Peak Net Takeoff Force / BM,Newton Per Kilo,False,False
297,6553649,0.0,32.378,Trial,0,6553649,RELATIVE_CONCENTRIC_RFD,Rate of force development over the concentric phase to peak force relative to body mass,Concentric RFD / BM,Newton Per Second Per Kilo,False,False
298,6553655,2.8989513969104026,32.64,Trial,0,6553655,TAKEOFF_VELOCITY,The vertical velocity at the instant of take-off,Vertical Velocity at Takeoff,Meter Per Second,False,False
299,6553657,0.2620000000003202,32.64,Trial,0,6553657,CONCENTRIC_DURATION,Length of the concentric phase,Concentric Duration,Millisecond,False,False
300,6553658,150.77519379847374,32.64,Trial,0,6553658,CONCENTRIC_ECCENTRIC_DURATION_RATIO,Ratio of total contraction time to eccentric duration as %,Contraction Time:Eccentric Duration,Percent,False,False
301,6553659,196.9465648854026,32.64,Trial,0,6553659,ECCENTRIC_CONCENTRIC_DURATION_RATIO,Ratio of eccentric to concentric duration as %,Eccentric:Concentric Duration,Percent,False,False
302,6553660,0.7634961439591095,32.64,Trial,0,6553660,FLIGHT_CONTRACTION_TIME_RATIO,Ratio of flight time to contraction time,Flight Time:Contraction Time,No Unit,False,False
303,6553661,1.1511627906982214,32.64,Trial,0,6553661,FLIGHT_ECCENTRIC_TIME_RATIO,Ratio of flight time to eccentric duration,FlightTime:Eccentric Duration,No Unit,False,False
304,6553662,32.10199999999327,32.102,Trial,0,6553662,BEGIN_BRAKING_PHASE,Absolute time from the start of recording to the start of braking phase (minimum force during eccentric phase),Start of Braking Phase,Second,False,False
305,6553663,343.99076638965835,32.102,Trial,0,6553663,MIN_ECCENTRIC_FORCE,Minimum force during the eccentric phase,Minimum Eccentric Force,Newton,False,False
306,6553664,0.2760000000003373,32.378,Trial,0,6553664,BRAKING_PHASE_DURATION,The time period from minimum force to the start of the concentric phase,Braking Phase Duration,Millisecond,False,False
307,6553665,32.25799999999346,32.258,Trial,0,6553665,BEGIN_ECC_DECEL_PHASE,Absolute time from the start of recording to the start of eccentric deceleration phase (end of eccentric acceleration phase),Start of Eccentric Deceleration Phase,Second,False,False
308,6553666,0.24000000000004817,32.102,Trial,0,6553666,TIME_TO_BRAKING_PHASE,Time period from the start of the movement to minimum force eccentric (braking) phase,Time to Braking Phase,Second,False,False
309,6553667,0.3960000000002388,32.258,Trial,0,6553667,ECCENTRIC_ACCEL_PHASE_DURATION,The time period from start of movement and to maximum negative velocity,Eccentric Acceleration Phase Duration,Second,False,False
310,6553668,0.12000000000014666,32.378,Trial,0,6553668,ECCENTRIC_DECEL_PHASE_DURATION,The time period from maximum negative velocity to zero velocity (start of concentric phase),Eccentric Deceleration Phase Duration,Second,False,False
